id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41778137,Cozy,330086255,Tavo,Corozal,Corozal,18.39276,-88.39784,Entire home/apt,71,5,0,,,1,179
41792860,"EV'S Place, named after my wife, a dedicated lady",279770198,Carlos,Cayo,Cayo,17.15319,-89.06852,Entire home/apt,110,1,3,8/3/2020,0.24,2,180
41795832,Ocean view from your breakfast table,328483591,Caye Caulker Condos,Belize,Belize Islands,17.74814,-88.02343,Private room,280,1,0,,,3,361
41798501,Ocean front hotel with rooftop palapa,328483591,Caye Caulker Condos,Belize,Belize Islands,17.75396,-88.02503,Private room,220,1,2,3/18/2020,0.17,3,361
41798666,Ocean front with pool & rooftop hammocks,328483591,Caye Caulker Condos,Belize,Belize Islands,17.75532,-88.02646,Private room,240,1,0,,,3,0
41834021,Caye Caulker Isalnd Cabanas 3,133631221,Claudia,Belize,Belize Islands,17.73806,-88.02937,Entire home/apt,141,1,1,3/7/2020,0.08,4,365
41853234,Fab Sunset at Comfy 2BR VILLA in Santa Elena Cayo,330849997,Margaret,Cayo,Cayo,17.16426,-89.04728,Entire home/apt,135,2,1,3/2/2020,0.08,1,167
41862468,"Cozy, quiet, relaxing and safe!",331033875,Rocely,Corozal,Corozal,18.39363,-88.39891,Entire home/apt,85,5,0,,,1,179
41877413,Cozy Beach Condo,38232951,Emerald,Corozal,Corozal,18.37783,-88.39989,Entire home/apt,111,5,0,,,2,134
41889489,Rustic 4 BR house w/ spacious yard filled w/ trees,331248825,Florentino,Stann Creek,Stann Creek Mainland,16.61914,-88.55594,Private room,57,1,0,,,1,89
41931237,non,331741904,Belize,Belize,Belize Islands,17.90585,-87.97646,Entire home/apt,199,3,0,,,1,90
41937028,"Family-friendly home near town w/ private pool, jungle views, WiFi & partial AC!",76414486,Vacasa Belize,Cayo,Cayo,17.14488,-89.07671,Entire home/apt,288,2,4,2/1/2021,0.31,204,362
41974490,Premier Villa with Garden Views & Pool Access,266348879,Christie,Cayo,Cayo,17.143,-89.08709,Private room,302,1,1,3/17/2020,0.09,2,363
42038714,VISTA DEL MAR GROUND LEVEL ROOM 12,111045216,Mario,Belize,Belize Islands,17.74436,-88.02453,Private room,60,1,0,,,16,56
42150100,Villa Toucan,334465476,Monika E.,Cayo,Cayo,17.22071,-88.91295,Entire home/apt,199,2,0,,,5,125
42151012,Red Parrot,334465476,Monika E.,Cayo,Cayo,17.2207,-88.91484,Private room,131,2,0,,,5,167
42153712,Blue Parrot,334465476,Monika E.,Cayo,Cayo,17.09905,-88.94229,Private room,131,2,0,,,5,168
42158117,Villa Parrot,334465476,Monika E.,Cayo,Cayo,17.22271,-88.9146,Entire home/apt,199,2,0,,,5,167
42178643,Toucan & Parrot,334465476,Monika E.,Cayo,Cayo,17.22168,-88.91475,Entire home/apt,401,2,0,,,5,125
42180880,Toby's Place,97117310,Aaron,Belize,Belize Mainland,17.50575,-88.19097,Entire home/apt,125,3,0,,,1,179
42193319,Cozy Casita with Pool!,313762420,Ryan,Belize,Belize Islands,17.92238,-87.9604,Entire home/apt,804,3,0,,,2,365
42194379,3 bedroom Presidential Suite #1,272559975,Brahma Blue,Belize,Belize Islands,17.93338,-87.97475,Entire home/apt,504,2,0,,,7,344
42194751,Casa Blanca Mata Grande-Includes use of boat/capt!,91402668,Casa,Belize,Belize Islands,17.97848,-87.92403,Entire home/apt,1602,3,0,,,1,358
42199777,The Family Nest @ Pineapple Hill,214690310,Steven,Stann Creek,Stann Creek Mainland,17.04891,-88.55689,Entire home/apt,252,3,0,,,5,308
42200768,Charlton Inn Air Bnb B,335080464,Mia,Toledo,Toledo Mainland,16.10005,-88.80449,Entire home/apt,95,1,1,2/18/2020,0.08,3,0
42220546,Private Room in San Ignacio Town,145194031,Francisco & Nelli,Cayo,Cayo,17.16328,-89.07023,Private room,52,2,1,2/18/2020,0.08,5,89
42230802,La haciendita (Cozy),329589675,Noel,Belize,Belize Mainland,17.53699,-88.30699,Private room,120,1,1,3/10/2020,0.08,2,179
42250212,Island paradise.,335627068,Faith,Belize,Belize Islands,17.90692,-87.97369,Entire home/apt,242,5,0,,,1,0
42253282,"Relaxing studio w/ beach access, WiFi, cable, outdoor dining area & partial AC!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.86117,-88.28357,Entire home/apt,107,1,2,3/6/2020,0.16,204,364
42253845,"Top 3-bedroom waterfront home, great for families",10998068,Herbert,Stann Creek,Stann Creek Mainland,16.6168,-88.3568,Entire home/apt,292,1,0,,,5,33
42297020,"Bright, hotel-style apartment near the beach w/ free WiFi, partial AC & bikes!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.86046,-88.28452,Entire home/apt,97,1,3,3/19/2020,0.25,204,364
42305375,Located in the heart of Belmopan!,284603186,Englebert,Cayo,Cayo,17.2432,-88.77382,Private room,81,1,0,,,1,0
42307591,It's the perfect place to feel,336291704,Henry,Belize,Belize Mainland,17.50061,-88.19771,Entire home/apt,145,1,0,,,1,365
42314338,Affordable luxury in the best village location,336356060,Mae,Stann Creek,Stann Creek Mainland,16.52436,-88.36974,Entire home/apt,268,3,1,3/15/2020,0.09,1,334
42328337,Casa de Mama - safe location near airport,336552617,Linda,Belize,Belize Mainland,17.56059,-88.28907,Private room,85,1,1,3/11/2020,0.08,1,88
42336468,Modern Luxury Cabin Belize entire jungle property,225772491,Johnny And Jenny,Cayo,Cayo,17.25053,-88.96977,Entire home/apt,232,1,10,2/19/2021,0.96,1,160
42359272,3 bedroom Presidential Suite #2,272559975,Brahma Blue,Belize,Belize Islands,17.9315,-87.97274,Entire home/apt,504,2,0,,,7,357
42371448,King Jungle Suite CT · King Jungle Suite CT · King Jungle Suite CT · King Jungle Suite CT · Luxurious King Bed Suite in the Jungle Near Punta Gorda,245618124,Copal,Toledo,Toledo Mainland,16.16529,-88.81094,Private room,605,1,0,,,1,333
42372604,Charlton’s Inn Air Bnb G,335080464,Mia,Toledo,Toledo Mainland,16.10391,-88.80183,Entire home/apt,111,1,1,3/19/2020,0.09,3,179
42377750,2 bedroom Garden View Suite,272559975,Brahma Blue,Belize,Belize Islands,17.93098,-87.98673,Entire home/apt,179,2,0,,,7,359
42380882,Small Belmopan house  - Central location . Full AC,337101592,Shannon,Cayo,Cayo,17.25424,-88.76641,Entire home/apt,181,2,0,,,2,365
42382256,Majestic Mangrove Apartments- Sea horse Unit,133631221,Claudia,Belize,Belize Islands,17.73717,-88.0321,Entire home/apt,393,2,0,,,4,364
42382282,Villa 11,109284423,Matthew,Belize,Belize Islands,17.93218,-87.95617,Entire home/apt,504,3,0,,,4,365
42385478,"Smallroom, ac, cable, wifi, washer, dryer.",337101592,Shannon,Cayo,Cayo,17.25463,-88.76744,Private room,101,1,1,2/27/2020,0.08,2,365
42385666,2 Bedroom Family Suite,272559975,Brahma Blue,Belize,Belize Islands,17.93266,-87.98765,Entire home/apt,179,2,0,,,7,355
42403727,2 bedroom Standard Suite,272559975,Brahma Blue,Belize,Belize Islands,17.93105,-87.98758,Entire home/apt,179,2,0,,,7,360
42406761,"Villa Sapphire, Modern San Pedro Oceanfront Luxury",337501542,N.A.I.,Belize,Belize Islands,17.99171,-87.91827,Entire home/apt,746,3,0,,,1,363
42412476,"La Perla Azul:Beachfront, great views,kayaks,more!",1120393,"Barbara, Belize & Colombia",Belize,Belize Islands,17.87895,-88.00673,Entire home/apt,484,3,1,5/7/2020,0.1,22,55
42413129,The WINERY 2 Bedroom Suite with hot tub+ breakfast,337603062,Melanie,Belize,Belize Mainland,17.90058,-88.32927,Private room,554,1,0,,,9,365
42421859,Striking Modernist Beach Cottage 360 Island views!,170091804,Julie,Belize,Belize Islands,17.88516,-87.99518,Entire home/apt,738,2,0,,,2,161
42431374,Beach House Cabana - Yellow,112885536,David,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Entire home/apt,242,1,0,,,1,365
42431816,"EV's Place, Apartment #2",279770198,Carlos,Cayo,Cayo,17.14846,-89.08097,Entire home/apt,110,1,1,1/29/2021,1,2,179
42471881,"Charming , Artists' Casita on Chetumal Bay, Belize",90995023,Leea,Corozal,Corozal,18.32798,-88.32951,Entire home/apt,201,2,0,,,1,364
42485231,Mermaid Cottage on 400' of Private Beach,336405264,Ed & Flo,Stann Creek,Stann Creek Mainland,16.5191,-88.37026,Entire home/apt,320,2,4,12/28/2020,0.5,2,343
42485271,Mermaid Petite Cabana on 400' of Private Beach,336405264,Ed & Flo,Stann Creek,Stann Creek Mainland,16.51843,-88.3703,Entire home/apt,183,2,2,12/21/2020,0.51,2,350
42494360,Ambergris Caye beach home Villa Opal Gold Standard,234131000,La Perla Del Caribe,Belize,Belize Islands,17.94662,-87.94489,Entire home/apt,815,3,2,1/9/2021,0.67,8,324
42512573,"Mamba ""Monkey"" Suite with breakfast daily",337603062,Melanie,Belize,Belize Mainland,17.87689,-88.31068,Private room,463,1,0,,,9,365
42513295,Charlton’s Inn air Bnb E,335080464,Mia,Toledo,Toledo Mainland,16.1034,-88.80162,Entire home/apt,121,1,0,,,3,269
42532558,D Victoria Hotel- Standard 3 Bed Room,253574520,Victoria,Orange Walk,Orange Walk,18.07645,-88.56193,Private room,130,1,0,,,4,365
42536913,D Victoria Hotel- Standard 2 Bed Room,253574520,Victoria,Orange Walk,Orange Walk,18.07653,-88.56335,Private room,90,1,0,,,4,365
42537348,D Victoria Hotel- 1 Standard Bed Room,253574520,Victoria,Orange Walk,Orange Walk,18.0764,-88.56241,Private room,95,1,0,,,4,365
42561719,BEACH! BEACH! BEACH!LocationLocationLocation! RM#5,335595596,Marceli,Belize,Belize Islands,17.91884,-87.96361,Private room,139,1,0,,,4,356
42562128,Private Tree level Cabana 2,246613849,Juliet,Cayo,Cayo,17.15652,-89.05607,Private room,121,1,0,,,3,359
42564521,"very cozy, spacious, and friendly atmosphare",254582285,Chaby,Cayo,Cayo,17.23169,-88.77389,Private room,81,1,0,,,2,365
42566924,Breezy Panorama House with awesome panoramic views,43141320,Nelida,Cayo,Cayo,17.14822,-89.07366,Entire home/apt,139,2,6,2/12/2021,0.51,4,354
42575395,Hummingbird Estate Cabanas Bed and Breakfast,307349370,Wilner,Stann Creek,Stann Creek Mainland,16.98122,-88.28915,Private room,151,1,0,,,10,365
42575484,"Hummingbird Estate Cabanas B&B
Gated Community",307349370,Wilner,Stann Creek,Stann Creek Mainland,16.96174,-88.25168,Private room,216,1,1,3/11/2020,0.08,10,365
42575697,Kisch -Accessible for handicap,307349370,Wilner,Stann Creek,Stann Creek Mainland,16.96215,-88.23446,Private room,151,1,0,,,10,365
42579086,Long Term Rental (1 month or more),339166521,Spindrift,Belize,Belize Islands,17.92044,-87.96185,Entire home/apt,83,30,0,,,1,89
42580209,D Victoria Hotel- Premium Room,253574520,Victoria,Orange Walk,Orange Walk,18.07602,-88.56213,Private room,150,1,0,,,4,0
42585835,BEACH! BEACH! BEACH!LocationLocationLocation! RM#7,335595596,Marceli,Belize,Belize Islands,17.91931,-87.96221,Private room,139,1,0,,,4,359
42585844,BEACH! BEACH! BEACH!LocationLocationLocation! RM#6,335595596,Marceli,Belize,Belize Islands,17.91977,-87.96191,Private room,139,1,4,2/15/2021,0.34,4,343
42586677,Beachfront Luxury Condos (C2),110307075,Lisa,Belize,Belize Islands,17.91441,-87.96627,Entire home/apt,605,1,0,,,5,365
42587450,"Oh, but that VIEW!",110307075,Lisa,Belize,Belize Islands,17.92335,-87.95895,Entire home/apt,605,1,0,,,5,365
42592416,The Royal Ashanti Palace - Royal Suite,182472770,Mustapha A.,Toledo,Toledo Mainland,16.10087,-88.80421,Entire home/apt,750,1,0,,,2,90
42601552,Luxury condo in the heart of San Pedro!,110307075,Lisa,Belize,Belize Islands,17.91525,-87.96568,Entire home/apt,605,1,0,,,5,365
42602121,Can't Ask For A Better Location! (B3),110307075,Lisa,Belize,Belize Islands,17.92174,-87.96241,Entire home/apt,605,1,0,,,5,347
42603956,BEACH! BEACH! BEACH! Location! Location! RM#17,335595596,Marceli,Belize,Belize Islands,17.91945,-87.96223,Private room,262,1,0,,,4,365
42605537,AZUL VISTA VILLA Estate  with fabulous pool for 16,339391564,Tammi,Belize,Belize Islands,17.905,-87.97676,Entire home/apt,1207,2,0,,,4,298
42608667,VILLA GRANDE home with a fabulous pool...,339391564,Tammi,Belize,Belize Islands,17.90543,-87.97696,Entire home/apt,603,2,0,,,4,297
42609941,VILLA MEDIO...poolside fun...steps to the beach!!,339391564,Tammi,Belize,Belize Islands,17.90359,-87.97768,Entire home/apt,361,2,0,,,4,297
42610584,VILLA PEQUENA...poolside for 2...steps to beach!!,339391564,Tammi,Belize,Belize Islands,17.90387,-87.97698,Entire home/apt,300,2,0,,,4,297
42612922,"Sea view, Private beach, free kayaks,stnd room-ABR",297295317,Sammy,Belize,Belize Islands,17.73652,-88.02604,Private room,165,2,0,,,3,363
42627460,BELIZE DIVE HAVEN luxury resort by blue hole,7026848,Alex,Belize,Belize Islands,17.23273,-87.8619,Private room,393,1,0,,,3,363
42706987,Seaside Cabanas- Avocado,152891603,Amanda,Belize,Belize Mainland,17.53664,-88.23825,Private room,272,1,0,,,24,361
42709072,Seaside Chateau Jr. Suite- (Tapir),152891603,Amanda,Belize,Belize Mainland,17.53707,-88.23637,Private room,171,1,0,,,24,365
42709293,Seaside Chateau Jr. Suite- (Black Orchid),152891603,Amanda,Belize,Belize Mainland,17.53685,-88.23769,Private room,171,1,1,3/22/2020,0.09,24,365
42709635,Seaside Cabanas- (Craboo),152891603,Amanda,Belize,Belize Mainland,17.5378,-88.2381,Private room,212,1,0,,,24,359
42734956,Escape Winter with a Diving Trip to Belize,7026848,Alex,Belize,Belize Islands,17.23719,-87.85823,Private room,413,3,0,,,3,364
42736151,Dive in Belize Enjoy Luxury Resort,7026848,Alex,Belize,Belize Mainland,17.50398,-88.2003,Private room,423,1,0,,,3,363
42744461,River Bend Cabin,92548057,Lori,Cayo,Cayo,17.22464,-88.92942,Entire home/apt,97,1,2,12/19/2020,0.22,1,365
42757473,Vegan Community Resort - Serenity Retreats Belize,156532358,Nissrien,Corozal,Corozal,18.42816,-88.34383,Entire home/apt,250,2,0,,,1,89
42774375,GOLD STANDARD: La Perla Azul - Beachfront House,88200158,Coleen,Belize,Belize Islands,17.92137,-87.96109,Entire home/apt,484,3,0,,,16,365
42830535,Luxury Villa w/Private Pool-FREE BREAKFAST,49113817,Kimberly,Belize,Belize Islands,17.93145,-87.97794,Entire home/apt,1612,3,0,,,1,365
42854340,"Gold Standard 2BR beach, great views, kayaks,more!",1120393,"Barbara, Belize & Colombia",Belize,Belize Islands,17.88043,-88.00134,Entire home/apt,484,3,0,,,22,270
42859210,Maxrooms,252386080,Michael,Cayo,Cayo,17.15694,-89.06587,Private room,87,1,0,,,2,365
42877697,202 - 2 Bedroom 2 Bathroom Beachfront Condo,293460997,Lolly,Belize,Belize Islands,18.0235,-87.90389,Private room,518,2,0,,,16,267
42924577,"Bright beachfront home w/ private pool, ocean view, free WiFi & partial AC!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.61769,-88.35291,Entire home/apt,324,2,2,12/21/2020,0.29,204,1
42950529,"Coco Beach Resort Ambergris Caye, Belize",341958464,Stephen,Belize,Belize Islands,17.96074,-87.93313,Entire home/apt,655,3,0,,,1,358
42950546,Belize Dive Haven Resort & Marina by Sir Hakimi,178977723,John,Belize,Belize Islands,17.43742,-87.83272,Private room,379,4,0,,,1,365
42952830,Rachel's Land Hotel Double Deluxe 401 Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.74324,-88.02515,Entire home/apt,137,1,0,,,10,365
42953110,Rachel Land Hotel family suite Caye Caulker,315936854,Yiu Wah,Belize,Belize Islands,17.73791,-88.0275,Entire home/apt,153,1,0,,,10,364
42982307,Crazy Tails Spacious  Equipped 2 Bed Mayan Home,78413902,Peter,Cayo,Cayo,17.15584,-89.07678,Entire home/apt,114,1,0,,,6,290
42998790,Five adorable cabanas w/ a shared pool & free WiFi - walk to the beach!,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.85333,-88.2821,Entire home/apt,655,2,1,10/12/2020,0.22,204,360
43031943,GREAT LOCATION!  Near Placencia Main Pier,140227698,Laura,Stann Creek,Stann Creek Mainland,16.51357,-88.36555,Entire home/apt,181,1,0,,,2,226
43035723,CASITA LUJO  - Where the beach and jungle meet!,28469122,Terressa,Belize,Belize Islands,17.91959,-87.96296,Private room,332,1,0,,,4,156
43036803,Kikuntal Belize,338425327,Annelita,Toledo,Toledo Mainland,16.07926,-88.90151,Entire home/apt,121,1,0,,,1,365
43044051,Sunset at Blue Belize,342628156,Paul,Toledo,Toledo Mainland,16.09339,-88.80851,Private room,187,1,0,,,4,365
43044433,Casita Azul - Elegance on the Beach,28469122,Terressa,Belize,Belize Islands,17.92211,-87.96165,Private room,332,1,0,,,4,156
43045856,Sunrise at Blue Belize,342628156,Paul,Toledo,Toledo Mainland,16.09311,-88.80699,Private room,187,1,0,,,4,365
43052749,CASITA VERDE - Beachfront with a view of the Reef,28469122,Terressa,Belize,Belize Islands,17.92211,-87.95998,Private room,332,1,0,,,4,156
43052908,Casita Naranja - Beauty and the Beach,28469122,Terressa,Belize,Belize Islands,17.92025,-87.96069,Private room,332,1,0,,,4,156
43115290,Come reconnect with nature,180009469,Bellas,Cayo,Cayo,17.12896,-89.05592,Private room,81,30,0,,,1,365
43134121,"Sail Belize on Island Girl, 44ft Lagoon Catamaran",6101757,Clifford,Belize,Belize Mainland,17.47137,-88.25048,Entire home/apt,2689,4,0,,,9,363
43134268,"Sail Belize on Flojo, 44 ft Leopard Catamaran",6101757,Clifford,Belize,Belize Mainland,17.47162,-88.24897,Entire home/apt,2903,4,0,,,9,363
43134487,"Sail Belize on Tranquilo, 47 ft 2018 FP Catamaran",6101757,Clifford,Belize,Belize Mainland,17.47281,-88.24945,Entire home/apt,3340,4,0,,,9,363
43139820,La Familia Farms- Luxury Accommodations,133569483,Darla,Cayo,Cayo,17.20306,-88.89706,Entire home/apt,302,1,0,,,2,365
43149917,See Belize Sea View POOLSIDE Bedroom with Decks,84574598,Zenaida,Belize,Belize Mainland,17.53893,-88.24377,Private room,111,1,1,6/20/2020,0.12,5,365
43178482,Two Bedroom Condo in the Heart of Placencia,278291213,Brisa,Stann Creek,Stann Creek Mainland,16.51166,-88.37216,Private room,755,1,0,,,4,362
43178497,One Bedroom Suite in the Heart of Placencia,278291213,Brisa,Stann Creek,Stann Creek Mainland,16.51157,-88.3717,Private room,493,1,0,,,4,364
43178519,Barnacle Bill's - Green Cabana,312065844,LIVit Belize,Stann Creek,Stann Creek Mainland,16.61117,-88.35414,Entire home/apt,320,2,0,,,3,58
43178523,Three Bedroom Condo in the Heart of Placencia,278291213,Brisa,Stann Creek,Stann Creek Mainland,16.5117,-88.37081,Private room,1060,1,0,,,4,358
43178526,Barnacle Bill's - Blue Cabana,312065844,LIVit Belize,Stann Creek,Stann Creek Mainland,16.61081,-88.35264,Entire home/apt,320,2,0,,,3,58
43178761,Beachfront Two Bedroom Condo in Hopkins!,245805705,Hopkins,Stann Creek,Stann Creek Mainland,16.8745,-88.28804,Private room,925,1,0,,,6,351
43178857,King Casitas in the Cayo Jungle!,245845698,Sweet Songs,Cayo,Cayo,17.14838,-89.07658,Private room,280,1,0,,,8,318
43178894,Double Queen Casitas at Sweet Songs Jungle Lodge,245845698,Sweet Songs,Cayo,Cayo,17.14807,-89.07479,Private room,280,1,0,,,8,318
43178905,Two Bedroom Guest Houses at Sweet Songs Lodge,245845698,Sweet Songs,Cayo,Cayo,17.14837,-89.07637,Private room,542,1,0,,,8,311
43178910,Your Own Beautiful Jungle Treehouse!,245845698,Sweet Songs,Cayo,Cayo,17.14682,-89.07508,Private room,401,1,0,,,8,288
43178929,6 Bedroom House at Sweet Songs Jungle Lodge,245845698,Sweet Songs,Cayo,Cayo,17.14879,-89.07463,Private room,1489,1,0,,,8,302
43178936,The Macal House at Sweet Songs Jungle Lodge,245845698,Sweet Songs,Cayo,Cayo,17.14824,-89.07619,Private room,743,1,0,,,8,0
43178949,Two Bedroom Casita in the Cayo Jungle!,245845698,Sweet Songs,Cayo,Cayo,17.14716,-89.07446,Private room,542,1,0,,,8,269
43178983,Your Own Master Suite with Massive Pool and Private Beach Access!,245630055,Anthony,Stann Creek,Stann Creek Mainland,16.56548,-88.36593,Private room,507,1,0,,,5,348
43178992,Breathtaking Beachfront Suite Near Placencia,245630055,Anthony,Stann Creek,Stann Creek Mainland,16.56663,-88.3665,Private room,554,1,0,,,5,346
43179017,Two Bedroom Condo Near Placencia with Private Beach and Pool Access!,245630055,Anthony,Stann Creek,Stann Creek Mainland,16.61951,-88.35336,Private room,804,1,0,,,5,348
43179029,Queen Room with Private Beach and Pool Access!,245630055,Anthony,Stann Creek,Stann Creek Mainland,16.62015,-88.35321,Private room,421,1,0,,,5,349
43179049,Luxury Beachfront Condo Near Placencia with Ocean Views,245630055,Anthony,Stann Creek,Stann Creek Mainland,16.56585,-88.36621,Private room,482,1,0,,,5,350
43186551,Bungalow with Two Queen Beds in the Jungle,4724014,MuyOno,Toledo,Toledo Mainland,16.16701,-88.81127,Private room,605,1,0,,,5,345
