,Beat,CAD-Address,CAD-Street,CADAddress,CADStreet,Coded Month,CodedMonth,Complaint,Count,Crime,Date Crime Coded,Date Occur,DateOccur,Description,District,Flag Cleanup,Flag-Administrative,Flag-Crime,Flag-Unfounded,FlagAdministrative,FlagCleanup,FlagCrime,FlagUnfounded,ILEADS-Address,ILEADS-Street,ILEADSAddress,ILEADSStreet,ILeads Add,ILeads Approve,ILeads Asg,ILeads Type,Location Comment,Location Name,LocationComment,LocationName,Neighborhood,X-Coord,XCoord,Y-Coord,YCoord,lon,lat
2759,,,,2415,KINGSHIGHWAY,,2016-07,16-035058,1,71030,,,07/17/2016 23:54,AUTO THEFT-PERM RETNT/JOY RIDE,5,,,,, , ,Y, ,,,2415,N KINGSHIGHWAY BLVD,,,,,,, , ,52,,889128.1,,1032112.0,-90.21240017341462,38.63126796881034
2760,,,,6004,MINNESOTA,,2016-07,16-035171,1,265321,,,07/18/2016 00:01,LEAVING SCENE OF ACCIDENT,1,,,,, , ,Y, ,,,6004,MINNESOTA AVE,,,,,,, , ,1,,892695.5,,992785.8,-90.28286852727595,38.572829409410815
2761,,,,4044,SAINT LOUIS,,2016-07,16-035095,1,71013,,,07/18/2016 00:02,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5,,,,, , ,Y, ,,,4044,SAINT LOUIS AVE,,,,,,, , ,56,,897284.8,,1029153.0,-90.2631687811227,38.60206074066773
2762,,,,333,WASHINGTON,,2016-07,16-035288,1,65701,,,07/18/2016 01:00,LARCENY-MTR VEH PARTS UNDER $500,4,,,,, , ,Y, ,,,333,WASHINGTON AVE,,,,,,, , ,35,,909766.3,,1018424.0,-90.31127497580201,38.61546872571845
2763,,,, , ,,2016-07,16-035276,1,91114,,,07/18/2016 01:20,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4,,,,, , ,Y, ,,,0,N 20TH ST / LOCUST ST,,,,,,, ,PEPPER LOUNGE,36,,903611.1,,1019495.0,-90.247760292013,38.64036988258598
2764,,,,5819,MICHIGAN,,2016-07,16-035064,1,71013,,,07/18/2016 02:00,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,,,,, , ,Y, ,,,5819,MICHIGAN AVE,,,,,,, , ,1,,892554.6,,993434.1,-90.2074074326349,38.66348158707414
2765,,,,3535,WISCONSIN,,2016-07,16-035113,1,71040,,,07/18/2016 02:00,AUTO THEFT-PERM RETNT/ATTEMPT,3,,,,, , ,Y, ,,,3535,WISCONSIN AVE,,,,,,, , ,18,,899718.4,,1003763.0,-90.29891407094017,38.59409849984282
2766,,,,4255,HAMPTON,,2016-07,16-035166,1,63701,,,07/18/2016 02:30,LARCENY-SHOPLIFT UNDER $500,2,,,,, , ,Y, ,,,4255,HAMPTON AVE,,,,,,,@TARGET,TARGET,8,,878653.4,,1004650.0,-90.28637720218215,38.58830981405663
2767,,,,5475,CABANNE,,2016-07,16-035048,1,142320,,,07/18/2016 02:30,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5,,,,, , ,Y, ,,,5475,CABANNE AVE,,,,,,, , ,49,,883631.8,,1028675.0,-90.24116754112593,38.59735429823881
2768,,,,700,MARKET,,2016-07,16-035049,1,142320,,,07/18/2016 02:33,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4,,,,, , ,Y, ,,,101,STADIUM PLZ,,,,,,, , ,35,,907936.4,,1016688.0,-90.18991101578231,38.63907208006662
2769,,,, , ,,2016-07,16-035051,1,142320,,,07/18/2016 02:35,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3,,,,, , ,Y, ,,,2401,S 13TH ST,,,,,,, , ,21,,902240.6,,1008988.0,-90.24230359170546,38.65205283030365
2770,,,, , ,,2016-07,16-035057,1,64701,,,07/18/2016 02:40,LARCENY-FROM MTR VEH UNDER $500,4,,,,, , ,Y, ,,,100,DR MARTIN LUTHER KING DR,,,,,,, , ,35,,910435.8,,1019065.0,-90.27967936913629,38.57356897511014
2771,,,,5237,DELMAR,,2016-07,16-035053,1,52212,,,07/18/2016 03:00,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5,,,,, , ,Y, ,,,5237,DELMAR BLVD,,,,,,, , ,51,,885425.3,,1026401.0,-90.2334370330091,38.618843066451525
2772,,,, , ,,2016-07,16-035052,1,64601,,,07/18/2016 03:05,"LARCENY-FROM MTR VEH $500 - $24,999",4,,,,, , ,Y, ,,,2101,LOCUST ST,,,,,,, , ,36,,903161.9,,1019670.0,-90.26644116453508,38.54679085581415
2773,,,,2211,OLIVE,,2016-07,16-035691,1,67701,,,07/18/2016 03:30,LARCENY-FROM BUILDING UNDER $500,4,,,,, , ,Y, ,,,2211,OLIVE ST,,,,,,,2ND FLR,MID CITY DENTAL SERVICES,36,,902630.8,,1019423.0,-90.26644116453508,38.54679085581415
2774,,,, , ,,2016-07,16-035056,1,265321,,,07/18/2016 03:37,LEAVING SCENE OF ACCIDENT,4,,,,, , ,Y, ,,,3301,DR MARTIN LUTHER KING DR,,,,,,, , ,77,,898772.8,,1023762.0,-90.30034528391025,38.60717435158227
2775,,,, , ,,2016-07,16-035054,1,142320,,,07/18/2016 03:40,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3,,,,, , ,Y, ,,,1014,BARTON ST,,,,,,, , ,21,,903360.3,,1008603.0,-90.1907411941645,38.626506221271875
2776,,,, , ,,2016-07,16-035059,1,31211,,,07/18/2016 04:20,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,4,,,,, , ,Y, ,,,3600,EVANS AVE,,,,,,, , ,77,,898209.5,,1024442.0,-90.25234814897001,38.66550200972577
2777,,,,4949, ,,2016-07,16-035073,1,64601,,,07/18/2016 04:30,"LARCENY-FROM MTR VEH $500 - $24,999",5,,,,, , ,Y, ,,,4949,BARNES JEWISH HOSPITAL PLZ,,,,,,, , ,38,,887396.8,,1020150.0,-90.29740609426935,38.65404767755796
2778,,,,4704,NEWPORT,,2016-07,16-035136,1,65701,,,07/18/2016 04:54,LARCENY-MTR VEH PARTS UNDER $500,1,,,,, , ,Y, ,,,4704,NEWPORT AVE,,,,,,, , ,5,,888167.9,,1000340.0,-90.25654601752623,38.66189995772695
2779,,,,3850,GOODFELLOW,,2016-07,16-035105,1,52212,,,07/18/2016 05:00,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5,,,,, , ,Y, ,,,3530,GOODFELLOW BLVD,,,,,,,@ CITY PLAZA AUTO,USED CAR SALES,50,,885693.7,,1038299.0,-90.21411847757916,38.64065771921817
2780,,,,4562,ADELAIDE,,2016-07,16-035062,1,182400,,,07/18/2016 06:10,DRUGS-POSSESSION/MARIJUANA,6,,,,, , ,Y, ,,,4558,ADELAIDE AVE,,,,,,,BACK YARD, ,68,,899989.8,,1034499.0,-90.2430663062578,38.60260321594866
2781,,,, , ,,2016-07,16-035065,1,241100,,,07/18/2016 07:00,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4,,,,, , ,Y, ,,,0,N 13TH ST / LOCUST ST,,,,,,, , ,36,,906292.4,,1018750.0,-90.212590677023,38.66963976422259
2782,,,, , ,,2016-07,16-035207,1,103000,,,07/18/2016 07:00,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3,,,,, , ,Y, ,,,1530,LAFAYETTE AVE,,,,,,, , ,33,,903270.1,,1012207.0,-90.1873469914018,38.63097579202988
2783,,,,2135,COLLEGE,,2016-07,16-035794,1,51312,,,07/18/2016 07:15,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6,,,,, , ,Y, ,,,2135,E COLLEGE AVE,,,,,,,2ND FLOOR, ,66,,901381.0,,1034582.0,-90.2370888097662,38.59531046839666
2784,,,,2135,COLLEGE,,2016-07,16-035794,-1,51312,,,07/18/2016 07:15,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6,,,,, , , , ,,,2135,E COLLEGE AVE,,,,,,,2ND FLOOR, ,66,,901381.0,,1034582.0,-90.2885872426331,38.62362378030732
2785,,,,2840,OSAGE,,2016-07,16-035209,1,51122,,,07/18/2016 07:30,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3,,,,, , ,Y, ,,,2840,OSAGE ST,,,,,,, , ,16,,896280.3,,1001252.0,-90.26041426767742,38.54715624711049
2786,,,,3747,JEFFERSON,,2016-07,16-035146,1,66701,,,07/18/2016 07:30,LARCENY-BICYCLES UNDER $500,3,,,,, , ,Y, ,,,3740,S JEFFERSON AVE,,,,,,, ,DAVITA DIALYSIS,18,,898413.2,,1002870.0,-90.20939366353741,38.63337764185057
2787,,,,4592,MANCHESTER,,2016-07,16-035504,1,65701,,,07/18/2016 07:45,LARCENY-MTR VEH PARTS UNDER $500,2,,,,, , ,Y, ,,,4592,MANCHESTER AVE,,,,,,, ,JIFFY LUBE,39,,887939.2,,1016898.0,-90.23695956322356,38.58767647152695
2788,,,,2652,OREGON,,2016-07,16-035110,1,51122,,,07/18/2016 07:50,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3,,,,, , ,Y, ,,,2652,OREGON AVE,,,,,,,1ST FLR, ,24,,897782.9,,1009269.0,-90.22215101495333,38.615299281997665
2789,,,, , ,,2016-07,16-035077,1,250000,,,07/18/2016 08:00,LOITERING-BEGGING,4,,,,, , ,Y, ,,,1200,WASHINGTON AVE,,,,,,, , ,36,,906711.3,,1018939.0,-90.20454653490577,38.63054544529074
2790,,,,2345,RUSSELL,,2016-07,16-035103,1,65701,,,07/18/2016 08:00,LARCENY-MTR VEH PARTS UNDER $500,3,,,,, , ,Y, ,,,2345,RUSSELL AVE,,,,,,, , ,23,,899804.9,,1011530.0,-90.206648629159,38.61792773755512
2791,,,,5538,ERA,,2016-07,16-035548,1,51312,,,07/18/2016 08:00,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6,,,,, , ,Y, ,,,5538,ERA AVE,,,,,,,SINGLE FAMILY DWELLING, ,76,,889834.6,,1046720.0,-90.21200767133165,38.671782877395366
2792,,,, , ,,2016-07,16-035097,1,65701,,,07/18/2016 08:40,LARCENY-MTR VEH PARTS UNDER $500,4,,,,, , ,Y, ,,,0,ST ALPHONSUS ST / WINDSOR PL,,,,,,, ,JUSTINE PETERSON,77,,897264.3,,1023232.0,-90.2312881609582,38.67045306550536
2793,,,,5010,UNION,,2016-07,16-035088,1,63711,,,07/18/2016 08:45,LARCENY-SHOPLIFT UNDER $500  /ATTEMPT,6,,,,, , ,Y, ,,,5010,UNION BLVD,,,,,,, , ,71,,892380.1,,1040284.0,-90.22773273922822,38.58101294118737
2794,,,,5709,HENNER,,2016-07,16-035182,1,51112,,,07/18/2016 08:45,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,6,,,,, , ,Y, ,,,5709,HENNER AVE,,,,,,, , ,72,,888991.8,,1042242.0,-90.22728858266268,38.64587618958206
2795,,,, , ,,2016-07,16-035086,1,250000,,,07/18/2016 09:12,LOITERING-BEGGING,4,,,,, , ,Y, ,,,315,N 9TH ST,,,,,,, ,CULINARIA,35,,907779.2,,1018012.0,-90.19966254337744,38.63403954552506
2796,,,,305,VANDEVENTER,,2016-07,16-035093,1,31111,,,07/18/2016 09:15,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5,,,,, , ,Y, ,,,305,N VANDEVENTER AVE,,,,,,,@RALLYS- VANDEVENTER, ,38,,894188.9,,1021725.0,-90.24629670824235,38.70996426690445
2797,,,,3701,IOWA,,2016-07,16-035091,1,264100,,,07/18/2016 09:15,HEALTH-SANITATION VIOL,3,,,,, , ,Y, ,,,3701,IOWA AVE,,,,,,, , ,19,,897285.3,,1003141.0,-90.26144655872888,38.64470967622274
2798,,,, , ,,2016-07,16-035100,1,71013,,,07/18/2016 09:55,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5,,,,, , ,Y, ,,,4608,DR MARTIN LUTHER KING DR,,,,,,, , ,54,,891129.1,,1028936.0,-90.2005265258354,38.61115176230084
2799,,,,315,9TH,,2016-07,16-035096,1,250000,,,07/18/2016 10:05,LOITERING-BEGGING,4,,,,, , ,Y, ,,,315,N 9TH ST,,,,,,, , ,35,,907779.2,,1018012.0,-90.21774092730428,38.66096427235425
2800,,,, , ,,2016-07,16-035102,1,229999,,,07/18/2016 10:32,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4,,,,, , ,Y, ,,,321,N TUCKER BLVD,,,,,,,N 13TH/CONVENTION REAR SHELL STATION,SHELL STATION,36,,906554.1,,1018453.0,-90.24224118653058,38.60025088269093
2801,,,,2425,FALL,,2016-07,16-036435,1,69702,,,07/18/2016 11:00,LARCENY-ALL OTHER UNDER $500,4,,,,, , ,Y, ,,,2425,FALL AVE,,,,,,, , ,59,,898877.0,,1026529.0,-90.21617115401705,38.59039855592486
2802,,,,4001,FLORISSANT,,2016-07,16-037190,1,52312,,,07/18/2016 11:00,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,6,,,,, , ,Y, ,,,4001,W FLORISSANT AVE,,,,,,,VACANT PROPERTY,FAITH PROSPECTIVE CHURCH,68,,900681.4,,1034241.0,-90.19819163734478,38.63934910460088
2803,,,, , ,,2016-07,16-035112,1,250000,,,07/18/2016 11:00,LOITERING-BEGGING,4,,,,, , ,Y, ,,,800,LOCUST ST,,,,,,, , ,35,,908188.5,,1018183.0,-90.298390934432,38.61000205703519
2804,,,, ,CHESTNUT N 15TH,,2016-07,16-035117,1,182400,,,07/18/2016 11:01,DRUGS-POSSESSION/MARIJUANA,4,,,,, , ,Y, ,,,1451,CHESTNUT ST,,,,,,,SIDEWALK, ,36,,905667.0,,1017981.0,-90.26945477493422,38.649102717194886
2805,,,,2643,CAROLINE,,2016-07,16-035142,1,64701,,,07/18/2016 11:28,LARCENY-FROM MTR VEH UNDER $500,4,,,,, , ,Y, ,,,1530,PRESERVATION PL,,,,,,,PRESERVATION PLACE APARTMENTS,PRESERVATION PLACE,62,,906189.8,,1022184.0,-90.26773754108167,38.610170397176354
2806,,,,1114,MARKET,,2016-07,16-035116,1,182400,,,07/18/2016 11:41,DRUGS-POSSESSION/MARIJUANA,4,,,,, , ,Y, ,,,1114,MARKET ST,,,,,,,@DISTRICT COURT,CARNAHAN COURTHOUSE,35,,906569.1,,1017219.0,-90.23794343493012,38.58592402302741
2807,,,,5120,NORTHRUP,,2016-07,16-035118,1,265321,,,07/18/2016 11:48,LEAVING SCENE OF ACCIDENT,2,,,,, , ,Y, ,,,0,HAMPTON AVE / I 44 WESTBOUND,,,,,,, , ,11,,880719.5,,1014272.0,-90.24494145250539,38.56198796668282
2808,,,,1133,WASHINGTON,,2016-07,16-036110,1,142320,,,07/18/2016 12:00,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4,,,,, , ,Y, ,,,1133,WASHINGTON AVE,,,,,,,GARAGE, ,35,,907003.4,,1019090.0,-90.23073540664298,38.70832038107505
2809,,,,4400,MINNESOTA,,2016-07,16-036119,1,71013,,,07/18/2016 12:00,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,,,,, , ,Y, ,,,4400,MINNESOTA AVE,,,,,,, , ,17,,895112.7,,998804.8,-90.25633594000811,38.58916827094561
2810,,,,126,AMHERST,,2016-07,16-036431,1,69702,,,07/18/2016 12:00,LARCENY-ALL OTHER UNDER $500,5,,,,, , ,Y, ,,,1263,AMHERST PL,,,,,,, , ,48,,880386.0,,1032369.0,-90.2298669814056,38.72396988650697
2811,,,,718,TUCKER,,2016-07,16-035121,1,63701,,,07/18/2016 12:10,LARCENY-SHOPLIFT UNDER $500,4,,,,, , ,Y, ,,,718,N TUCKER BLVD,,,,,,, ,NICE & STYLE BEAUTY SUPPLIES,35,,907140.5,,1019238.0,-90.189997732702,38.62227004579836
2812,,,,1020,LOUGHBOROUGH,,2016-07,16-035351,1,115200,,,07/18/2016 12:26,FRAUD-STEALING BY DECEIT/UNDER $150,1,,,,, , ,Y, ,,,932,LOUGHBOROUGH AVE,,,,,,, ,LOWES,1,,888524.2,,991611.8,-90.25168184245355,38.65307262458205
2813,,,, , ,,2016-07,16-035138,1,43013,,,07/18/2016 12:30,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,6,,,,, , ,Y, ,,,0,CARTER AVE / N NEWSTEAD AVE,,,,,,, , ,68,,897076.0,,1035709.0,-90.24470186102143,38.69979553056971
2814,,,, , ,,2016-07,16-035138,1,43023,,,07/18/2016 12:30,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,6,,,,, , ,Y, ,,,0,CARTER AVE / N NEWSTEAD AVE,,,,,,, , ,68,,897076.0,,1035709.0,-90.27861136015161,38.57063868045249
2815,,,,4970,LOTUS,,2016-07,16-035373,1,64701,,,07/18/2016 12:30,LARCENY-FROM MTR VEH UNDER $500,5,,,,, , ,Y, ,,,4970,LOTUS AVE,,,,,,, , ,55,,889089.4,,1031419.0,-90.25467286381357,38.58870347891556
2816,,,, , ,,2016-07,16-035138,1,43023,,,07/18/2016 12:30,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,6,,,,, , ,Y, ,,,0,CARTER AVE / N NEWSTEAD AVE,,,,,,, , ,68,,897076.0,,1035709.0,-90.20023572977858,38.597517477234014
2817,,,, , ,,2016-07,16-035140,1,265321,,,07/18/2016 12:53,LEAVING SCENE OF ACCIDENT,3,,,,, , ,Y, ,,,0,GRAVOIS AVE / I 55 SOUTHBOUND,,,,,,, , ,21,,902500.3,,1010617.0,-90.1815024501774,38.63528484422687
2818,,,,1226,MELVIN E COLLINS,,2016-07,16-035126,1,266999,,,07/18/2016 12:53,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4,,,,, , ,Y, ,,,1226,MELVIN E COLLINS WALK,,,,,,,NUISANCE ABATEMENT PROPERTY,MURPHY PARK APARTMENTS,61,,904278.9,,1022088.0,-90.29094587421694,38.654319139744196
2819,,,,400,9TH,,2016-07,16-035129,1,250000,,,07/18/2016 12:55,LOITERING-BEGGING,4,,,,, , ,Y, ,,,400,N 9TH,,,,,,, , ,35,,906343.9,,1016785.0,-90.19960307486386,38.62505200408648
2820,,,,3747,OREGON,,2016-07,16-035132,1,182260,,,07/18/2016 12:56,DRUGS-POSSESSION/METHAMPHETAMINE,3,,,,, , ,Y, ,,,3747,OREGON AVE,,,,,,, , ,19,,896568.6,,1002828.0,-90.28394439930847,38.56339164555464
2821,,,,906,RIVERVIEW,,2016-07,16-035150,1,241100,,,07/18/2016 13:00,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6,,,,, , ,Y, ,,,4014,UNION BLVD,,,,,,,@NORTH PATROL DIVISION, ,70,,890074.4,,1037079.0,-90.24943651939368,38.63959913643705
2822,,,, , ,,2016-07,16-035133,1,250000,,,07/18/2016 13:15,LOITERING-BEGGING,5,,,,, , ,Y, ,,,4502,LINDELL BLVD,,,,,,, , ,38,,889348.0,,1022906.0,-90.24943651939368,38.63959913643705
2823,,,,3801,KINGSHIGHWAY,,2016-07,16-035151,1,67601,,,07/18/2016 13:36,"LARCENY-FROM BUILDING $500 - $24,999",2,,,,, , ,Y, ,,,3801,S KINGSHIGHWAY BLVD,,,,,,, ,GYRO KINGS SANDWICH & MARKET,14,,885036.1,,1004585.0,-90.22083148400965,38.6756869708089
2824,,,,1831,BIDDLE,,2016-07,16-035139,1,266999,,,07/18/2016 13:39,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4,,,,, , ,Y, ,,,1831,BIDDLE ST,,,,,,,NUISANCE ABATMENT PROPERTY,MURPHY PARK APARTMENTS,61,,905322.4,,1021616.0,-90.26309304835885,38.65827232861711
2825,,,,5549,WABADA,,2016-07,16-035314,1,69602,,,07/18/2016 14:00,"LARCENY-ALL OTHER $500 - $24,999",5,,,,, , ,Y, ,,,5549,WABADA AVE,,,,,,, , ,50,,885358.8,,1034152.0,-93.26566300558045,35.8015057543744
2826,,,, , ,,2016-07,16-035173,1,266999,,,07/18/2016 15:00,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4,,,,, , ,Y, ,,,1,S MEMORIAL DR,,,,,,, , ,35,,909287.8,,1016389.0,-90.2343641254794,38.719152939907495
2827,,,,1820,CARR,,2016-07,16-035163,1,51112,,,07/18/2016 15:00,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4,,,,, , ,Y, ,,,1816,CARR ST,,,,,,, , ,61,,904770.9,,1021242.0,-90.24297786796677,38.59207785243125
2828,,,, , ,,2016-07,16-035153,1,250000,,,07/18/2016 15:00,LOITERING-BEGGING,4,,,,, , ,Y, ,,,1300,WASHINGTON AVE,,,,,,, , ,36,,906270.8,,1019053.0,-90.24762518839243,38.57342050186409
2829,,,,3649,DELOR,,2016-07,16-035305,1,71030,,,07/18/2016 15:00,AUTO THEFT-PERM RETNT/JOY RIDE,1,,,,, , ,Y, ,,,3649,DELOR ST,,,,,,, , ,16,,891189.3,,997846.2,-90.27270678488507,38.68385574979744
2830,,,,917,RUSSELL,,2016-07,16-035393,1,72113,,,07/18/2016 15:00,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3,,,,, , ,Y, ,,,917,RUSSELL BLVD,,,,,,, , ,21,,904404.6,,1009924.0,-90.2343641254794,38.719152939907495
2831,,,, , ,,2016-07,16-035158,1,265321,,,07/18/2016 15:28,LEAVING SCENE OF ACCIDENT,4,,,,, , ,Y, ,,,0,N 14TH ST / OLIVE ST,,,,,,, , ,36,,905819.5,,1018529.0,-90.24661412247185,38.68019676841089
2832,,,,4653,TOWER GROVE,,2016-07,16-035162,1,91114,,,07/18/2016 15:30,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2,,,,, , ,Y, ,,,4653,TOWER GROVE PL,,,,,,, , ,13,,886724.6,,1011707.0,-90.26121031129956,38.65480865616571
2833,,,, , ,,2016-07,16-035214,1,71013,,,07/18/2016 15:45,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,,,,, , ,Y, ,,,0,BINGHAM AVE / S GRAND BLVD,,,,,,, , ,16,,893100.1,,999974.7,-90.26614559066518,38.60422503074294
2834,,,, , ,,2016-07,16-035168,1,265321,,,07/18/2016 15:54,LEAVING SCENE OF ACCIDENT,1,,,,, , ,Y, ,,,7700,IVORY AVE,,,,,,, , ,2,,888218.0,,988760.6,-90.23504115858921,38.62159263377498
2835,,,, , ,,2016-07,16-035165,1,265321,,,07/18/2016 16:00,LEAVING SCENE OF ACCIDENT,6,,,,, , ,Y, ,,,0,HARNEY AVE / RUSKIN AVE,,,,,,, , ,71,,894240.5,,1040902.0,-90.23368165799943,38.618472923643196
2836,,,,5342,PAGE,,2016-07,16-035172,1,51112,,,07/18/2016 16:00,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5,,,,, , ,Y, ,,,5342,PAGE BLVD,,,,,,, , ,48,,884815.3,,1029754.0,-90.2278606969201,38.602906593640114
2837,,,,5099,PAGE,,2016-07,16-035169,1,265321,,,07/18/2016 16:06,LEAVING SCENE OF ACCIDENT,5,,,,, , ,Y, ,,,5099,PAGE BLVD,,,,,,, , ,51,,887128.8,,1029465.0,-90.23442966878936,38.58218711518693
2838,,,,4330,FAIRVIEW,,2016-07,16-035208,1,69702,,,07/18/2016 16:32,LARCENY-ALL OTHER UNDER $500,2,,,,, , ,Y, ,,,4330,FAIRVIEW AVE,,,,,,, , ,15,,887785.8,,1006065.0,-90.20879135586803,38.66862536751291
2839,,,,5315,SAVOY,,2016-07,16-035258,1,64701,,,07/18/2016 16:45,LARCENY-FROM MTR VEH UNDER $500,5,,,,, , ,Y, ,,,5315,SAVOY CT,,,,,,, , ,49,,884788.3,,1026918.0,-90.23686974986764,38.62080593418541
2840,,,,3500,MIAMI,,2016-07,16-035249,1,65701,,,07/18/2016 17:00,LARCENY-MTR VEH PARTS UNDER $500,3,,,,, , ,Y, ,,,3500,MIAMI ST,,,,,,, , ,19,,893766.1,,1004308.0,-90.2459569080606,38.69308731182191
2841,,,,3939,BLAINE,,2016-07,16-035253,1,51322,,,07/18/2016 17:00,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2,,,,, , ,Y, ,,,3939,BLAINE AVE,,,,,,, , ,28,,892740.8,,1014660.0,-90.2459569080606,38.69308731182191
2842,,,,3509,ITASKA,,2016-07,16-035268,1,71013,,,07/18/2016 17:00,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,,,,, , ,Y, ,,,3509,ITASKA ST,,,,,,, , ,16,,892428.6,,997887.8,-90.28021067509128,38.57839844682171
2843,,,,1220,10TH,,2016-07,16-035257,1,52322,,,07/18/2016 17:00,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,4,,,,, , ,Y, ,,,1220,N 10TH ST,,,,,,,@HENRY SCHOOL, ,62,,908347.1,,1021035.0,-90.19201545759631,38.63041153159928
2844,,,, , ,,2016-07,16-035174,1,265321,,,07/18/2016 17:06,LEAVING SCENE OF ACCIDENT,4,,,,, , ,Y, ,,,0,S 18TH ST / CLARK AVE,,,,,,, , ,36,,903906.1,,1017271.0,-90.27204527008028,38.59026260070204
2845,,,,26,WILLMORE,,2016-07,16-035584,1,241100,,,07/18/2016 17:20,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,,,,, , ,Y, ,,,7450,HAMPTON AVE,,,,,,, ,SCHNUCKS SUPERMARKET,6,,879164.2,,994830.9,-90.23437016401486,38.59387644277528
2846,,,,3920,HAMPTON,,2016-07,16-035690,1,266999,,,07/18/2016 17:25,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2,,,,, , ,Y, ,,,3920,HAMPTON AVE,,,,,,,WALGREENS, ,14,,879176.4,,1005385.0,-90.19810666437466,38.63172897167225
2847,,,,3920,HAMPTON,,2016-07,16-035179,1,63701,,,07/18/2016 17:25,LARCENY-SHOPLIFT UNDER $500,2,,,,, , ,Y, ,,,3920,HAMPTON AVE,,,,,,, ,WALGREENS,14,,879176.4,,1005385.0,-90.25655727751824,38.709755425001774
2848,,,,2611,ARKANSAS,,2016-07,16-035401,1,72113,,,07/18/2016 17:30,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3,,,,, , ,Y, ,,,2611,ARKANSAS AVE,,,,,,, , ,25,,894717.1,,1010131.0,-90.24022461362665,38.58248020625046
2849,,,,3906,LOUISIANA,,2016-07,16-035189,1,241100,,,07/18/2016 17:40,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3,,,,, , ,Y, ,,,3900,LOUISIANA AVE,,,,,,,LOUISIANA AND KEOKUK, ,16,,894329.4,,1002276.0,-90.26033998344089,38.67922070164222
2850,,,, , ,,2016-07,16-035194,1,91303,,,07/18/2016 17:50,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1,,,,, , ,Y, ,,,4410,S GRAND BLVD,,,,,,, , ,16,,892880.6,,999473.6,-90.27091903915355,38.57803848585819
2851,,,, , ,,2016-07,16-035194,1,43016,,,07/18/2016 17:50,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1,,,,, , ,Y, ,,,4410,S GRAND BLVD,,,,,,, , ,16,,892880.6,,999473.6,-90.24218568300611,38.60187635296391
2852,,,, , ,,2016-07,16-035194,1,91303,,,07/18/2016 17:50,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1,,,,, , ,Y, ,,,4410,S GRAND BLVD,,,,,,, , ,16,,892880.6,,999473.6,-93.26566300558045,35.8015057543744
